0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.856
0,0,0,1.7725,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,6.7099,0,0,0,0,0
0,0,0,0,0,0,0,1.034,0,0,0,0,0,0,0
0,0,0,0,1.0234,0,0,0,0,0,0,0,0,0,0
0.003163,3.6514,1.8991e-07,0.00031111,2.0677e-08,0.24453,0.70608,0.88286,1.2513e-06,0.00080757,0.00022256,0,0.00012443,8.648e-06,0.00038184
0,0,0,0,0,0,0,0,0,0,1.5125,0,0,0,0
3.043,5553.7,0.00033825,0.31152,0.018344,0.017269,0,0.0011754,0.0065982,0.00098524,0.00054661,0.32795,0,1.1173,0.13162
0,0,0,0,0,0,0,0,0,0,0,0,0,1.305,0
1.9284,3210.2,0.00021994,0.47212,0,0.038869,0.0027624,0.001938,0.041482,0.0025832,1.0433e-05,0.00070416,0.02578,0.77977,0.16531
4.322,8269.8,0.0017413,0.36267,0.010583,0.049306,0.026281,0,0.0087608,0.00085128,0.0082006,0,0,0.74388,0.092236
0,0,0,0,0,0,0,0,0,0,0,1.7924,0,0,0
2.2933,4000.1,0.0010226,0.56666,0.0076766,0.19555,0.0071994,5.9062e-05,0.014435,0.00095455,0,0,0,0.56532,0.18273
0,0,0,0,0,0,0,0,0,0,0,0,3.9666,0,0
0.86189,3768.3,0.082539,1.7612,0,0,0,0,6.8423e-06,0.016411,0,0,3.7207e-05,0.00046314,0.10957
0,0,0,0.064366,0.0021389,0.0096962,0.00035519,0.00030908,0.036692,0.00019813,0,0.14083,0.37147,1.053,0.15603
1.2107,4369.5,0,0.23551,0.0030134,0.096594,0.005777,3.122e-05,0.00044512,0.0055948,0.0014768,0.0048768,1.2793,0.68629,0.19369
0.75535,1167.4,0.0002712,0.090493,0.0011909,0.0090394,0.0056523,0,5.5598e-07,0.0022087,0,0,0.45255,1.1658,0.18601
0.97062,2590.7,0.010878,1.4831,0.020729,0.28808,0.0035587,4.5985e-05,0.063749,0.00084497,0,0.0044345,0.05201,9.1202e-05,0.086713
6.5964,12516,0.0026192,1.1431,0.073942,0,0,4.6675e-07,0,0.00028921,0,0,0,1.1062e-05,0
3.0293e-06,0.0085998,8.3067e-11,3.4916e-07,2.8496e-08,1.4059e-06,2.2948e-05,1.2194e-09,0.050857,0.014356,0.78734,0.83564,1.2368,1.5475e-05,0.074206
0.42121,1992.5,1.3889e-06,0.57405,0.024323,0.1518,1.96,0.00018043,0.030474,0.0026466,0.00040634,0.52311,0,0.00010217,0.085448
1.9034,8431,3.3404e-05,1.4612,0.043404,0,0.073076,0.0001434,0,0.0050199,3.3412e-07,0,0.0012007,0.00011293,0.0041319
0.00039792,1.5396,1.3077e-07,0.0035986,5.9196e-05,0.00025971,0.22335,3.8883e-07,0.086846,0.0015034,0.053246,0.41566,1.0034,0.69044,0.12986
0.13418,376.41,3.8135e-05,0.019682,0.0013903,0.0087938,0.0013165,6.6672e-07,0.0017371,0.00069455,0,0.14259,0.78621,1.0457,0.17823
1.3317,2628.4,0.00034381,0.14935,0.0015162,0.13398,0.52944,0.00042188,0.00078374,0,0.0043809,0,0.7937,0.73965,0.070245
0.0074126,12.623,1.4076e-07,0.0021098,2.1501e-05,0.00023841,0.00022532,3.6415e-07,7.6232e-05,6.7513e-06,0.56049,0.24464,1.3406,0.67523,0.17772
2.3925,12155,0.045045,1.1729,0.025556,0,0.085557,0.0006017,0.0032872,0.00060376,2.4671e-05,1.172e-05,0,1.1084e-05,0.078325
0.01548,26.293,3.8585e-06,0.8516,0.18771,1.092,0,0.0092275,0.0032138,0.041359,0,0.00052265,0,0.00040242,0.092751
0.67759,2029.8,0,1.6867,0.0019703,0.11321,0,4.5484e-05,0.00058452,0.0017109,1.7667e-05,0.00012913,0,0,0.089957
1.7329,6410.1,2.9791e-05,1.3745,0.034059,0,0.45405,0.0025641,0.0052037,0.00059614,0.012458,0,0.00064167,0.00011774,0.084635
