0.27865,0.27865,0.39407,0.55731,0.61548
0.27776,0.27776,0.39282,0.55553,0.61869
0.26159,0.26159,0.36994,0.52318,0.67273
0.27378,0.27378,0.38718,0.54756,0.63274
0.27691,0.27691,0.39161,0.55382,0.62174
0.29421,0.29421,0.41608,0.58842,0.55454
0.27479,0.27479,0.38861,0.54957,0.62923
0.27962,0.27962,0.39544,0.55924,0.61197
0.29889,0.29889,0.42269,0.59777,0.53417
0.23558,0.23558,0.33316,0.47115,0.74567
0.28715,0.28715,0.40609,0.5743,0.5834
0.23442,0.23442,0.33151,0.46883,0.7486
0.24254,0.24254,0.343,0.48508,0.7276
0.26073,0.26073,0.36873,0.52147,0.67538
0.24158,0.24158,0.34165,0.48317,0.73014
0.22066,0.22066,0.31205,0.44131,0.78134
0.19042,0.19042,0.2693,0.38084,0.84257
0.16385,0.16385,0.23172,0.32771,0.88615
0.2152,0.2152,0.30433,0.43039,0.79342
0.3493,0.3493,0.49399,0.69861,0.15457
0.21265,0.21265,0.30074,0.4253,0.79889
0.19286,0.19286,0.27275,0.38572,0.8382
0.35355,0.35355,0.5,0.70711,0
0.24752,0.24752,0.35004,0.49503,0.71406
0.2852,0.2852,0.40334,0.5704,0.591
0.29021,0.29021,0.41042,0.58042,0.57117
0.26761,0.26761,0.37845,0.53521,0.65353
0.27076,0.27076,0.38291,0.54152,0.64305
0.23327,0.23327,0.3299,0.46655,0.75145
0.24056,0.24056,0.34021,0.48113,0.73283
0.27175,0.27175,0.38432,0.54351,0.63968
0.19531,0.19531,0.27621,0.39062,0.83357
0.28402,0.28402,0.40166,0.56804,0.59553
0.16221,0.16221,0.2294,0.32442,0.88854
0.1674,0.1674,0.23674,0.33481,0.8808
0.29231,0.29231,0.41339,0.58463,0.56252
0.1842,0.1842,0.2605,0.3684,0.85356
0.28789,0.28789,0.40714,0.57578,0.58048
0.28056,0.28056,0.39677,0.56112,0.60851
0.22735,0.22735,0.32152,0.45469,0.76584
0.23086,0.23086,0.32648,0.46171,0.75739
0.34789,0.34789,0.49199,0.69578,0.17824
0.2542,0.2542,0.35949,0.5084,0.69502
0.28286,0.28286,0.40002,0.56571,0.59995
0.34998,0.34998,0.49494,0.69995,0.14187
0.25642,0.25642,0.36263,0.51284,0.68847
0.22175,0.22175,0.3136,0.4435,0.77886
0.25523,0.25523,0.36095,0.51047,0.69199
0.25968,0.25968,0.36724,0.51935,0.67863
0.232,0.232,0.32809,0.46399,0.7546
0.25754,0.25754,0.36422,0.51509,0.6851
0.16057,0.16057,0.22708,0.32114,0.89092
0.2951,0.2951,0.41733,0.59019,0.55077
0.21935,0.21935,0.31021,0.4387,0.7843
0.35296,0.35296,0.49916,0.70592,0.057906
0.26502,0.26502,0.37479,0.53003,0.66191
0.18922,0.18922,0.2676,0.37845,0.84472
0.22285,0.22285,0.31516,0.4457,0.77634
0.1657,0.1657,0.23433,0.3314,0.88337
0.24361,0.24361,0.34452,0.48722,0.72472
0.23672,0.23672,0.33478,0.47345,0.74276
0.29309,0.29309,0.41449,0.58617,0.55929
0.19786,0.19786,0.27981,0.39572,0.82874
0.1707,0.1707,0.2414,0.3414,0.87573
0.2816,0.2816,0.39824,0.56319,0.60467
0.22959,0.22959,0.32469,0.45918,0.76047
0.17468,0.17468,0.24704,0.34936,0.86942
0.18062,0.18062,0.25543,0.36124,0.85966
0.24966,0.24966,0.35307,0.49932,0.70807
0.27577,0.27577,0.38999,0.55153,0.6258
0.35235,0.35235,0.4983,0.7047,0.082467
0.22386,0.22386,0.31659,0.44772,0.77401
0.17315,0.17315,0.24487,0.3463,0.87187
0.03935,0.03935,0.055649,0.0787,0.99379
0.26861,0.26861,0.37987,0.53722,0.65022
0.21801,0.21801,0.30831,0.43601,0.78727
0.21394,0.21394,0.30256,0.42789,0.79613
0.17912,0.17912,0.25331,0.35823,0.86217
0.17182,0.17182,0.24299,0.34364,0.87397
0.17628,0.17628,0.2493,0.35257,0.86693
