1.1771e-13,3.6018e-14,1.3228e-14,301.72,40.091,0.26293,0.25758,1.842e-51,7.2575e-138,0.3469
4.1903e-14,4.5962e-18,8.4621e-31,85.542,2.962e-80,2.5943e-07,7.9021e-07,1.4316e-31,1.5913e-28,1.4878
2575.6,444.26,2.982e-06,0,5.4225e-54,51.23,4.3725,7.111,7.6586e-114,0.38078
1433.8,1.6103,5.5606e-08,170.61,37.03,28.712,27.463,0.68547,2.2402e-88,2.7339
2263.3,0.0080324,2.1903e-07,222.29,1.298e-06,4.8136e-19,7.7102e-20,12.186,3.9672e-104,2.5747e-05
101.66,459.59,230.01,61.273,4.7607e-14,77.3,20.939,1.4557,5.9441e-93,4.6068e-62
1918.7,921.35,384.7,0,2.0814e-09,4.3472e-17,2.4535e-22,13.766,1.6811e-107,4.6798e-64
1620.7,1.672,1.3027e-07,106.43,25.896,6.1444,0.033683,19.536,9.4854e-103,3.1282
876.88,899.36,6.3535e-62,18.394,79.729,3.0048e-20,20.632,11.502,2.9977e-111,1.7817
154.67,755.7,1.768e-13,187.25,2.0807e-105,43.948,0.00069538,8.614,1.8031e-102,0
803.49,0.82547,109.57,23.53,0.40366,2.1016,10.541,22.672,1.3331e-139,2.9702
2411,2.5659,2.4562e-54,110.88,3.3962e-08,0.25931,14.843,11.619,7.9442e-119,2.9786
1.1645e-13,950.92,2.6329e-53,181.3,95.641,0.00033249,26.207,4.6769,1.4118e-117,2.1501
0.33605,1039.4,2.7483e-52,255.64,116.61,16.329,0.0010673,4.9707,7.104e-117,0
129.38,979.1,0.001895,5.5253e-221,1.5566e-62,36.464,1.6888e-22,3.2905e-38,3.6061,3.2533e-64
2065.7,1.6146,4.2985e-52,235.62,4.7035e-08,51.555,13.362,6.9941,1.2199e-110,4.4707e-05
1026.3,31.086,592.87,1.426e-171,0.48323,63.95,1.2234e-05,6.3149e-44,1.4319e-114,8.082e-288
1.3656e-13,1115.1,1.2657e-43,212.6,4.6196e-70,2.3057e-22,25.752,3.5512,1.7253e-123,4.1118e-05
2290.2,878.79,276.72,39.458,51.62,0.21379,0.31729,10.905,1.0187e-137,0.48692
