0.29172,0.085401,0.18686,3.4398,0.084966
0.00082507,0.35108,0.091167,0.00082507,7.7671
0.60493,0.38904,0.15503,0.15496,0.12377
0.73785,0.70555,0.00082421,0.00082421,6.831
0.030256,0.97588,0.030256,0.37819,4.0559
0.0008213,0.79326,2.416,0.0008213,0.0008213
0.70225,0.038017,1.2091,0.039998,2.6153
0.00082544,2.5882,0.00082551,0.00082544,3.8558
0.00082362,1.0774,1.0468,0.00082362,4.3851
0.35628,0.35729,0.80707,0.066293,5.4071
0.034241,3.1446,0.034241,0.21577,0.24888
0.0040092,0.0040092,0.0040092,7.915,0.19724
0.046956,0.0484,1.3395,2.7839,1.3792
0.0008267,0.0008267,2.6192,1.25,1.6061
0.00082398,1.0546,0.00082398,1.1411,2.179
0.00082362,0.00082987,4.1571,0.00082362,1.9885
0.014244,0.014244,0.95138,0.014244,7.6211
0.21559,0.93691,0.57532,0.00082572,0.15215
0.0010127,0.00090392,3.7931,0.0008272,3.8558
0.58446,0.67418,0.038533,0.038533,2.8821
0.037374,0.041559,0.16923,4.0906,0.00082426
0.00097247,0.69314,0.0038833,3.3469,0.00097234
0.76551,0.0010155,0.00082905,0.89092,7.9459
0.00082714,0.00082714,1.1574,1.1905,8.9633
0.00082536,2.7739,0.0008254,0.00082536,1.9899
1.1222,0.00082825,0.00082425,0.74827,0.5565
0.68693,0.00082533,0.00082533,1.0219,5.7553
0.00082583,0.00082583,0.00082572,1.5648,5.9759
0.53256,0.00082484,0.54517,0.44045,8.621
0.016948,1.8847,0.20394,0.016358,2.0037
0.00082657,1.649,0.00082657,0.00082657,4.0022
0.73206,0.033891,0.19213,0.19348,2.4015
0.00082197,0.00082197,0.00082197,5.5598,1.9882
0.0073734,1.1582,0.0072816,2.3466,0.012889
0.00082483,0.00082483,4.8975,0.13725,0.00082483
0.19045,0.48223,0.19077,0.77451,4.6476
0.0008312,1.4587,0.34449,0.57358,0.00082193
0.00082585,0.00082585,2.4949,0.00082585,3.9846
0.00084291,0.00084291,1.1207,3.3468,0.00084291
0.8752,0.0019876,0.0027924,1.3335,0.0019876
0.00082817,3.5555,0.00197,0.0143,1.428
0.50554,0.49701,0.00082448,0.00082448,5.4637
0.09942,0.2404,2.3574,0.00082836,1.6537
0.00093671,0.00082535,1.4785,1.0845,3.7747
0.16185,0.39697,0.0010882,1.8971,5.106
0.083606,0.0035223,0.3579,3.049,5.3703
0.084236,0.55045,0.47239,2.3395,0.084236
0.91528,0.21409,0.21466,0.0042916,0.14202
0.64642,1.0033,0.0025261,0.00082279,0.00082179
0.42094,0.0039503,1.8492,0.0016379,5.3685
0.0011283,0.00082368,0.00082368,7.5575,1.6079
0.5111,0.040874,0.97219,0.51605,0.040874
0.35535,0.011558,0.010606,0.49357,3.9922
0.82631,0.32362,0.025892,0.23173,3.7854
0.021982,0.022295,0.00088569,2.142,3.9843
0.12977,0.12765,1.3033,0.49268,0.39022
1.528,0.00082735,0.16918,0.00082735,0.011031
0.0063302,0.0063576,3.1575,0.16228,1.9937
0.00082532,2.0794,0.00082422,0.93108,0.33311
0.00082391,0.00082459,0.00082344,3.3295,3.9842
0.81724,0.00082419,0.83105,0.00082419,8.6313
1.99,0.0009753,0.0009753,0.0009753,0.065882
0.65365,0.00082862,0.30697,0.72744,1.0577
0.41651,0.023516,2.4429,0.023515,0.035915
0.00082897,0.0008318,1.1706,0.00082718,5.9761
1.8283,0.0023192,0.00082369,0.00082369,3.4296
0.0018587,2.311,0.49486,0.00082061,0.0015633
0.39788,0.092283,0.090757,1.3983,0.13989
1.7293,0.00082381,0.00082381,0.015818,5.1057
0.00082198,0.010377,3.5083,0.53616,0.0008212
0.00082705,0.00082705,0.00084965,0.00082827,9.9805
0.48771,1.2102,0.0017495,0.0017508,4.535
1.5699,0.00083504,0.00082379,0.0013427,8.1777
0.33594,0.0093603,1.3127,0.0093603,3.8715
0.022226,3.9636,0.022226,0.023011,0.022226
0.00082147,1.3459,1.513,0.00082147,0.00082147
0.0086834,0.74463,1.4357,0.0087926,2.9608
0.00082049,0.025169,5.123,0.00082049,1.6061
0.3211,1.7973,0.0008241,0.0008241,0.20376
0.080976,0.2006,0.83675,0.43418,2.8332
0.75098,0.0021862,1.3094,0.0021748,0.014574
0.00082398,0.00082398,1.6342,1.0876,2.179
0.79874,0.0020652,0.76128,0.016168,5.3685
0.6646,0.076317,0.69681,0.00082414,6.7139
0.025932,0.027897,0.013704,4.3733,2.0011
0.36648,0.36754,0.36939,0.37047,1.2009
0.00086734,0.00082455,5.953,0.00082455,0.011988
0.37467,0.98703,0.0050039,0.23825,0.99107
0.16443,0.7103,0.40892,0.19904,2.0922
0.41145,0.008701,0.007454,0.0084278,6.6565
0.74645,0.71377,0.00082429,0.0097875,1.5845
0.47315,1.2089,0.0066529,0.0066529,6.5404
1.2874,0.0084616,0.0084616,0.020024,2.0998
0.090725,0.19171,2.0453,0.00082447,9.7593
1.2971,0.00082447,0.00082447,0.00082447,3.7747
1.7421,0.0099439,0.01305,0.0253,1.9658
0.00082423,0.00082423,2.0433,1.9877,0.00082423
0.00082499,0.042424,0.032013,6.1562,0.050709
0.00082936,0.91167,0.00082734,2.7366,1.3331
0.017383,0.017383,2.8019,1.2628,0.017383
0.29229,0.00082647,0.00082467,0.00082457,8.3375
0.00082714,1.793,0.94665,0.00082461,0.39022
0.059661,0.062101,0.2124,0.0008453,6.1735
1.089,0.00082691,0.57898,0.00082691,1.4239
0.11667,0.28319,0.0019043,1.3788,2.1669
