73.806,317.32,126.58,35.785,21.779,14.427,3.0493e-59,1.9672e-60,1.7368e-24,6.7155e-64
191.29,3.7331e-05,46.517,36.277,60.038,0.58227,4.8676e-226,3.6349e-60,1.021e-23,4.9357e-29
3.3939e-14,277.14,0.39318,93.191,12.122,12.799,8.9504e-102,1.8945e-61,2.7405e-26,4.0852e-75
48.649,3.6483,51.988,56.409,36.619,21.921,1.2042e-60,1.0483e-51,1.7126e-55,2.6207e-56
979.56,2.8153,0.62191,28.276,1.7138e-05,7.1809,2.3626e-107,4.3501e-86,4.6787e-23,7.9768e-30
178.49,340.22,0.3954,43.989,22.779,17.743,3.9062e-61,4.9805e-60,1.6304e-51,1.4861e-42
409.82,62.865,0.01897,54.528,48.402,8.7664,7.4063e-76,4.7912e-64,5.2435e-22,4.7252e-45
429.15,233.35,0.36448,13.358,50.103,5.9595e-09,2.3278e-76,6.4465e-123,2.6136e-27,5.5479e-52
493.22,0.020226,155.55,31.033,14.83,17.364,3.2535e-61,4.7639e-51,8.2806e-25,1.5335e-68
640.86,214.16,85.496,23.363,32.394,6.4364,6.0739e-65,2.652e-52,2.5923e-21,4.7125e-21
522.27,186.32,134.92,50.529,27.595,1.8316e-10,6.6874e-62,4.2374e-53,8.9862e-22,9.2228e-21
137.42,277.56,152.79,50.43,27.547,0.93549,5.5419e-61,3.7528e-53,2.1794e-48,1.2203e-10
615.5,216.84,119.69,24.471,23.56,9.2204,6.5929e-69,1.2293e-21,1.9508e-24,2.8937e-57
150.22,2.9945,173.26,58.709,37.725,1.4483,8.1941e-27,1.7399e-69,9.4406e-17,4.1985e-24
572.31,192.72,106.2,64.017,23.265,0.2538,1.2996e-106,2.7965e-54,2.832e-54,2.5522e-51
147.03,265.81,135.85,28.349,0.25768,20.459,1.6407e-59,6.5143e-39,4.522e-16,2.7927e-76
211.8,139.19,240.18,0.55867,0.4999,4.9842,1.306e-104,2.0117e-55,1.9567e-53,1.8847e-40
431.75,83.29,92.229,80.454,27.134,10.389,0,4.9161e-55,3.2526e-16,6.1581e-96
217.84,302.86,61.425,56.346,29.341,12.403,1.1569e-103,2.6509e-84,1.2972e-24,9.347e-55
148.88,316.66,128.63,60.31,0.0098735,11.855,2.9869e-80,1.2373e-19,4.5523e-41,3.0794e-27
624.01,0.043906,169.83,36.2,17.235,6.3934,2.8734e-48,4.7538e-51,5.3028e-52,2.5951e-68
9.8401e-15,1.2815e-15,3.4452e-15,2.6693e-15,1.2511e-35,4.9853e-25,6.9851,0.20427,3.8033,1.4335e-57
582.95,207.97,108.56,50.476,27.565,6.0727e-10,5.7278e-62,4.2329e-53,8.9767e-22,9.213e-21
108.61,206.78,76.576,99.755,0.065949,13.442,7.0338e-61,2.0935e-60,6.399e-25,3.0971e-40
492.46,171.04,5.5857,0.0011907,52.827,0.06871,4.4607e-75,2.7683e-18,7.7993e-22,2.0302e-83
728.68,5.8831e-09,124.94,33.601,25.689,6.0994,5.5891e-48,4.7705e-51,5.3214e-52,2.6435e-68
375.53,52.925,38.51,0.33041,18.199,27.934,6.4214e-29,4.6885e-31,5.0094e-46,1.9479e-74
781.11,76.093,76.01,39.646,3.9411,14.862,7.6316e-61,8.8332e-69,3.2397e-26,9.2537e-12
738.72,89.383,150.55,0.28999,1.7529,10.998,4.4598e-61,2.0426e-60,1.9119e-24,5.2353e-57
479.87,354.98,37.715,56.141,18.194,3.9075,6.349e-28,2.0149e-49,5.1046e-41,2.7949e-75
36.046,105.24,54.692,92.875,40.541,0.0048482,6.2324e-70,3.7463e-19,2.0223e-21,3.0455e-77
17.645,229.09,130.57,82.659,23.129,0.0059723,1.0553e-26,1.583e-54,1.5907e-21,4.5724e-36
458.4,54.189,0.24898,106.06,10.128,9.8621,2.3206e-33,1.092e-54,2.0237e-51,1.2599e-78
179.77,0.012356,219,0.0023468,24.58,11.192,5.4704e-99,9.0859e-27,2.942e-16,3.2371e-85
402.87,205.25,3.2017,76.229,34.942,6.588,8.2899e-42,1.3257e-51,9.0131e-22,4.622e-55
28.345,321.29,89.127,48.928,27.49,13.353,1.1587e-60,1.2988e-60,2.1003e-53,4.6343e-08
22.66,341.62,77.36,59.286,21.546,12.117,2.9855e-78,2.7961e-54,6.0144e-56,2.1197e-20
513.53,0.074071,145.93,64.799,5.6407,13.38,6.209e-105,1.8636e-39,1.6733e-53,2.3661e-68
743.19,230.45,0.71408,0.8454,17.91,14.235,3.1237e-59,2.1904e-59,2.5686e-16,3.3453e-60
353.18,261.26,136.62,53.845,26.866,4.0938,1.4892e-29,3.2699e-49,3.0962e-39,1.7818e-61
580.74,200.28,139.74,0.26917,22.821,11.012,3.7017e-58,1.9549e-60,1.9567e-24,8.3667e-59
644.01,2.3033,66.684,21.803,38.468,12.532,1.2326e-89,2.4789e-87,2.661e-19,5.9523e-07
494.63,260,122,70.507,0.0069275,1.8752e-10,4.859e-61,1.4248e-51,1.3672e-24,4.1736e-57
516.29,247.97,0.44581,85.483,18.396,0.0061745,1.9036e-68,1.5901e-54,1.2306e-21,4.5931e-36
3.9234e-14,320.37,168.41,33.843,17.278,6.4261,6.3904e-61,3.6972e-23,3.0305e-53,2.2976e-12
28.061,343.45,78.763,76.52,23.413,4.7233e-11,5.7295e-27,2.8589e-94,1.5949e-21,7.1961e-19
321.67,291.71,99.092,83.747,2.0282,3.2807,1.6665e-58,3.0614e-39,3.2477e-22,1.0379e-19
396.45,200,148.81,51.655,29.068,0.79371,1.1592e-106,1.0067e-32,5.8587e-50,1.3017e-10
