1.0078,0.016162,0.0017795,1.0232,1.0232,1.0232,1.0232,1.0232,1.0232,1.0232,1.0232,1.0232,1.0232,1.0232,1.0232
0.55814,0.82994,0.059593,0.46712,0.46712,0.46712,0.46712,0.46712,0.46712,0.46712,0.46712,0.46712,0.46712,0.46712,0.46712
0.029187,0.70896,0.70713,0.072087,0.072087,0.072087,0.072087,0.072087,0.072087,0.072087,0.072087,0.072087,0.072087,0.072087,0.072087
0.0069326,1.0014,0.0069282,1.0153,1.0153,1.0153,1.0153,1.0153,1.0153,1.0153,1.0153,1.0153,1.0153,1.0153,1.0153
0.74179,0.0032475,0.6745,0.57196,0.57196,0.57196,0.57196,0.57196,0.57196,0.57196,0.57196,0.57196,0.57196,0.57196,0.57196
0.0072208,0.24219,0.97079,0.74457,0.74457,0.74457,0.74457,0.74457,0.74457,0.74457,0.74457,0.74457,0.74457,0.74457,0.74457
0.0017867,0.96321,0.27416,0.68857,0.68857,0.68857,0.68857,0.68857,0.68857,0.68857,0.68857,0.68857,0.68857,0.68857,0.68857
0.80898,0.60922,0.05369,0.67159,0.67159,0.67159,0.67159,0.67159,0.67159,0.67159,0.67159,0.67159,0.67159,0.67159,0.67159
0.95322,0.31366,0.09262,0.91491,0.91491,0.91491,0.91491,0.91491,0.91491,0.91491,0.91491,0.91491,0.91491,0.91491,0.91491
0.37649,0.8742,0.32042,0.40281,0.40281,0.40281,0.40281,0.40281,0.40281,0.40281,0.40281,0.40281,0.40281,0.40281,0.40281
0.48605,1.0961e-06,0.87394,0.49616,0.49616,0.49616,0.49616,0.49616,0.49616,0.49616,0.49616,0.49616,0.49616,0.49616,0.49616
0.18761,0.0034639,0.98229,0.8716,0.8716,0.8716,0.8716,0.8716,0.8716,0.8716,0.8716,0.8716,0.8716,0.8716,0.8716
0.89783,0.013553,0.44029,0.80768,0.80768,0.80768,0.80768,0.80768,0.80768,0.80768,0.80768,0.80768,0.80768,0.80768,0.80768
0.48667,0.35136,0.80709,0.35886,0.35886,0.35886,0.35886,0.35886,0.35886,0.35886,0.35886,0.35886,0.35886,0.35886,0.35886
0.22269,0.26507,0.94003,0.5923,0.5923,0.5923,0.5923,0.5923,0.5923,0.5923,0.5923,0.5923,0.5923,0.5923,0.5923
0.35035,0.93561,0.059963,0.63758,0.63758,0.63758,0.63758,0.63758,0.63758,0.63758,0.63758,0.63758,0.63758,0.63758,0.63758
0.0058595,0.95337,0.30836,0.62318,0.62318,0.62318,0.62318,0.62318,0.62318,0.62318,0.62318,0.62318,0.62318,0.62318,0.62318
0.91302,0.41337,0.063013,0.83698,0.83698,0.83698,0.83698,0.83698,0.83698,0.83698,0.83698,0.83698,0.83698,0.83698,0.83698
0.63557,0.52404,0.56962,0.40949,0.40949,0.40949,0.40949,0.40949,0.40949,0.40949,0.40949,0.40949,0.40949,0.40949,0.40949
0.98394,0.0036962,0.18259,0.9689,0.9689,0.9689,0.9689,0.9689,0.9689,0.9689,0.9689,0.9689,0.9689,0.9689,0.9689
0.0013421,0.86151,0.51638,0.22892,0.22892,0.22892,0.22892,0.22892,0.22892,0.22892,0.22892,0.22892,0.22892,0.22892,0.22892
0.81335,0.43376,0.39435,0.66261,0.66261,0.66261,0.66261,0.66261,0.66261,0.66261,0.66261,0.66261,0.66261,0.66261,0.66261
4.5546e-05,0.54265,0.84227,0.18363,0.18363,0.18363,0.18363,0.18363,0.18363,0.18363,0.18363,0.18363,0.18363,0.18363,0.18363
0.86625,0.0018452,0.5019,0.75194,0.75194,0.75194,0.75194,0.75194,0.75194,0.75194,0.75194,0.75194,0.75194,0.75194,0.75194
0.033846,0.007684,0.99978,1.0005,1.0005,1.0005,1.0005,1.0005,1.0005,1.0005,1.0005,1.0005,1.0005,1.0005,1.0005
0.69642,0.33697,0.63607,0.49752,0.49752,0.49752,0.49752,0.49752,0.49752,0.49752,0.49752,0.49752,0.49752,0.49752,0.49752
0.32438,0.0029654,0.94614,0.68169,0.68169,0.68169,0.68169,0.68169,0.68169,0.68169,0.68169,0.68169,0.68169,0.68169,0.68169
0.33976,0.92887,0.14931,0.59387,0.59387,0.59387,0.59387,0.59387,0.59387,0.59387,0.59387,0.59387,0.59387,0.59387,0.59387
0.36974,0.85419,0.36898,0.34467,0.34467,0.34467,0.34467,0.34467,0.34467,0.34467,0.34467,0.34467,0.34467,0.34467,0.34467
0.20749,0.97774,0.044998,0.84219,0.84219,0.84219,0.84219,0.84219,0.84219,0.84219,0.84219,0.84219,0.84219,0.84219,0.84219
0.001928,0.93033,0.37775,0.4872,0.4872,0.4872,0.4872,0.4872,0.4872,0.4872,0.4872,0.4872,0.4872,0.4872,0.4872
0.013055,0.99098,0.13714,0.91779,0.91779,0.91779,0.91779,0.91779,0.91779,0.91779,0.91779,0.91779,0.91779,0.91779,0.91779
0.72016,0.6991,0.027986,0.54924,0.54924,0.54924,0.54924,0.54924,0.54924,0.54924,0.54924,0.54924,0.54924,0.54924,0.54924
0.95386,0.010031,0.30174,0.91263,0.91263,0.91263,0.91263,0.91263,0.91263,0.91263,0.91263,0.91263,0.91263,0.91263,0.91263
0.69326,0.6076,0.41793,0.49737,0.49737,0.49737,0.49737,0.49737,0.49737,0.49737,0.49737,0.49737,0.49737,0.49737,0.49737
0.00024691,0.41092,0.91212,0.39889,0.39889,0.39889,0.39889,0.39889,0.39889,0.39889,0.39889,0.39889,0.39889,0.39889,0.39889
0.58959,0.72323,0.39121,0.39347,0.39347,0.39347,0.39347,0.39347,0.39347,0.39347,0.39347,0.39347,0.39347,0.39347,0.39347
0.431,0.58401,0.70498,0.2268,0.2268,0.2268,0.2268,0.2268,0.2268,0.2268,0.2268,0.2268,0.2268,0.2268,0.2268
0.5736,1.0961e-06,0.81915,0.46505,0.46505,0.46505,0.46505,0.46505,0.46505,0.46505,0.46505,0.46505,0.46505,0.46505,0.46505
0.3883,0.2485,0.8933,0.48063,0.48063,0.48063,0.48063,0.48063,0.48063,0.48063,0.48063,0.48063,0.48063,0.48063,0.48063
0.50832,0.63812,0.59793,0.2816,0.2816,0.2816,0.2816,0.2816,0.2816,0.2816,0.2816,0.2816,0.2816,0.2816,0.2816
0.71786,0.014866,0.69971,0.54392,0.54392,0.54392,0.54392,0.54392,0.54392,0.54392,0.54392,0.54392,0.54392,0.54392,0.54392
0.63294,0.73885,0.2451,0.4515,0.4515,0.4515,0.4515,0.4515,0.4515,0.4515,0.4515,0.4515,0.4515,0.4515,0.4515
0.055711,0.79186,0.609,0.10935,0.10935,0.10935,0.10935,0.10935,0.10935,0.10935,0.10935,0.10935,0.10935,0.10935,0.10935
0.35236,0.91308,0.22879,0.53019,0.53019,0.53019,0.53019,0.53019,0.53019,0.53019,0.53019,0.53019,0.53019,0.53019,0.53019
0.79239,0.60518,0.097553,0.63472,0.63472,0.63472,0.63472,0.63472,0.63472,0.63472,0.63472,0.63472,0.63472,0.63472,0.63472
0.00054216,0.086389,0.99731,0.97637,0.97637,0.97637,0.97637,0.97637,0.97637,0.97637,0.97637,0.97637,0.97637,0.97637,0.97637
3.7588e-06,0.42275,0.90629,0.37405,0.37405,0.37405,0.37405,0.37405,0.37405,0.37405,0.37405,0.37405,0.37405,0.37405,0.37405
0.61342,0.59887,0.52054,0.38438,0.38438,0.38438,0.38438,0.38438,0.38438,0.38438,0.38438,0.38438,0.38438,0.38438,0.38438
0.00088312,0.90703,0.43479,0.37884,0.37884,0.37884,0.37884,0.37884,0.37884,0.37884,0.37884,0.37884,0.37884,0.37884,0.37884
0.58015,0.51698,0.651,0.36528,0.36528,0.36528,0.36528,0.36528,0.36528,0.36528,0.36528,0.36528,0.36528,0.36528,0.36528
0.37238,0.34796,0.86761,0.38521,0.38521,0.38521,0.38521,0.38521,0.38521,0.38521,0.38521,0.38521,0.38521,0.38521,0.38521
0.49769,0.86762,0.0082593,0.48962,0.48962,0.48962,0.48962,0.48962,0.48962,0.48962,0.48962,0.48962,0.48962,0.48962,0.48962
0.33327,0.17228,0.92737,0.58229,0.58229,0.58229,0.58229,0.58229,0.58229,0.58229,0.58229,0.58229,0.58229,0.58229,0.58229
0.94375,0.31515,0.15018,0.89097,0.89097,0.89097,0.89097,0.89097,0.89097,0.89097,0.89097,0.89097,0.89097,0.89097,0.89097
0.37806,0.81461,0.45251,0.27535,0.27535,0.27535,0.27535,0.27535,0.27535,0.27535,0.27535,0.27535,0.27535,0.27535,0.27535
0.0044899,0.98278,0.19523,0.84285,0.84285,0.84285,0.84285,0.84285,0.84285,0.84285,0.84285,0.84285,0.84285,0.84285,0.84285
0.10907,0.0035319,0.99418,0.95548,0.95548,0.95548,0.95548,0.95548,0.95548,0.95548,0.95548,0.95548,0.95548,0.95548,0.95548
1.0007,2.2081e-05,0.0053207,1.0017,1.0017,1.0017,1.0017,1.0017,1.0017,1.0017,1.0017,1.0017,1.0017,1.0017,1.0017
0.70726,0.68556,0.19107,0.52442,0.52442,0.52442,0.52442,0.52442,0.52442,0.52442,0.52442,0.52442,0.52442,0.52442,0.52442
0.20472,0.95884,0.20359,0.69969,0.69969,0.69969,0.69969,0.69969,0.69969,0.69969,0.69969,0.69969,0.69969,0.69969,0.69969
0.59683,0.32848,0.73368,0.40172,0.40172,0.40172,0.40172,0.40172,0.40172,0.40172,0.40172,0.40172,0.40172,0.40172,0.40172
0.28321,0.46778,0.84103,0.25834,0.25834,0.25834,0.25834,0.25834,0.25834,0.25834,0.25834,0.25834,0.25834,0.25834,0.25834
0.62071,0.73404,0.30192,0.43204,0.43204,0.43204,0.43204,0.43204,0.43204,0.43204,0.43204,0.43204,0.43204,0.43204,0.43204
0.65282,0.25923,0.71357,0.4619,0.4619,0.4619,0.4619,0.4619,0.4619,0.4619,0.4619,0.4619,0.4619,0.4619,0.4619
0.011747,0.6426,0.77749,0.093274,0.093274,0.093274,0.093274,0.093274,0.093274,0.093274,0.093274,0.093274,0.093274,0.093274,0.093274
0.22237,0.18364,0.95779,0.69946,0.69946,0.69946,0.69946,0.69946,0.69946,0.69946,0.69946,0.69946,0.69946,0.69946,0.69946
0.81993,0.53669,0.22073,0.676,0.676,0.676,0.676,0.676,0.676,0.676,0.676,0.676,0.676,0.676,0.676
0.41974,0.12244,0.89957,0.52357,0.52357,0.52357,0.52357,0.52357,0.52357,0.52357,0.52357,0.52357,0.52357,0.52357,0.52357
0.41998,0.023369,0.90819,0.55836,0.55836,0.55836,0.55836,0.55836,0.55836,0.55836,0.55836,0.55836,0.55836,0.55836,0.55836
0.37494,0.7487,0.56019,0.19902,0.19902,0.19902,0.19902,0.19902,0.19902,0.19902,0.19902,0.19902,0.19902,0.19902,0.19902
