1,0,1.0001e-06,0,2.4133e-07
0,1.1935,0,0,0
0,0,1,0,0
0,0,0,3.5318,1.6361e-11
0,0,0,0,1
1,0,1.0001e-06,0,2.4133e-07
0,1.1935,0,0,0
0.42186,0.47823,0.40844,0,0.244
0,0.86512,0.62935,0,0.0057901
0.55412,0.5553,0,0,0
0.63982,0,0.78602,0,0
0.34994,0.77645,0.075876,0,0.3057
0.20776,0.42555,0.84586,0,0.23738
0.66017,0.261,0.29872,0,0.00049001
0.30182,0.68685,0.28018,0,0
0.0056521,1.0281,0.31829,0,0.26048
0.82087,0.2401,0.082555,0,0.31
0.69632,0.097153,0.57363,0,0.33775
0.34894,0.79988,0,0,0
0.1705,0.68818,0.5709,0,0.33334
0.45692,0.40775,0.55266,0,0
0.51444,0.5232,0.14315,0,0.22203
0.46734,0.13715,0.96247,0,0.23909
0.016188,0.59925,0.91582,0,0.0052944
0.52948,0.49235,0.22741,0,0.0060293
0.27933,0.64063,0.57334,0,0
0.84156,0.0053225,0.3375,0,0.12266
0.65418,0.36757,0.30386,0,0.31041
0.78314,0.28443,0,0,0
0.33066,0.31906,0.90197,0,0
0.20306,0.94715,0.18115,0,0.15105
0.038687,0.99474,0.35222,0,0.0015212
0.27436,0.63233,0.37074,0,0.16403
0.52732,0.32247,0.42173,0,0.13236
0.41251,0.66119,0.14073,0,0.13198
0.63987,0.21471,0.51693,0,0
0.63842,0.41243,0.091757,0,0.1532
0.04434,0.67371,0.80206,0,0.3126
0.61991,0,0.79551,0,0.32005
0.96823,0.042952,0.12593,0,0.23422
0.25986,0.50723,0.74352,0,0.0056328
0.17729,1.0546,0,0,0.13806
0.0074415,1.1258,0.13294,0,0.16376
0.14831,0.80907,0.44372,0,0.16597
0.39777,0.3651,0.58471,0,0.15382
0.4636,0.47577,0.27605,0,0.13304
0.7023,0.0061967,0.61843,0,0.15134
0.31448,0.67138,0.24455,0,0.23929
0.50522,0.15606,0.90131,0,1.0259e-05
0.72167,0.23878,0.23111,0,0.14054
0.65073,0.38713,0.10587,0,0.00010272
0.56462,0.5504,0,0,0.20966
0.82162,0.00051607,0.47895,0,0
0.13742,0.65362,0.73123,0,0.13084
0.49703,0.44998,0.35851,0,0
0.48308,0.20232,0.70927,0,0.2942
0.29199,0.84416,0.008084,0,0.13528
0.85874,0.16777,0.0082302,0,0.12863
0.45063,0.63763,0.14287,0,0.3263
0.57133,0.15593,0.64782,0,0.12459
0.92444,0.036257,0.23758,0,0
0.59336,0.37306,0.26434,0,0.1435
0.34634,0.54192,0.45784,0,0.14393
0.4533,0.69293,0,0,0.2863
0.042484,1.0643,0.18488,0,0.0015219
0.002147,0.87866,0.52036,0,0.144
0.41652,0.70084,0,0,0.08603
0.29716,0.65066,0.36929,0,0.31843
0.64186,0.17117,0.42922,0,0.12265
0.38892,0.73515,0.15457,0,0.016363
0.20729,0.86812,0.17411,0,0.00061563
0.48727,0.63034,0.091386,0,0
0.81358,0.035335,0.47522,0,0.22559
0.89656,0,0.3084,0,0.29902
0.41929,0.30997,0.82147,0,0.14894
0.15601,0.70647,0.5101,0,0
0.72231,0.24717,0.18209,0,0.014272
0.43792,0.52002,0.24535,0,0.24063
0.45849,0.46123,0.48007,0,0.13039
0.011208,0.79654,0.73557,0,0.13169
0.40811,0.37023,0.74095,0,0.0019077
0.10859,0.54506,0.89746,0,0.14125
0.8456,0.17095,0.092989,0,0.013582
0.2139,0.96592,0,0,0
0.80139,0.13426,0.36213,0,0.0026793
0.61986,0.45575,0,0,0.08996
0.19176,0.40156,0.96399,0,0
0.31545,0.30926,0.99207,0,0.23211
0.20858,0.93832,0.054175,0,0.23617
0.31405,0.72482,0.14334,0,0.13196
0.57815,0.33637,0.40847,0,0.29965
0.56752,0.36487,0.309,0,0.00023251
0.31075,0.35038,0.79933,0,0.31222
0.58199,0.0053658,0.78722,0,0.14474
0.498,0.29263,0.65216,0,0
0.056429,0.96739,0.36842,0,0.13454
0.11924,0.61045,0.75703,0,0
0.58926,0.18052,0.62248,0,0.2832
0.25986,0.56749,0.56451,0,0.31937
0.58237,0.18108,0.62681,0,0
0.23443,0.48689,0.70479,0,0.26453
0.53073,0.53966,0.077521,0,0.1368
0.37682,0.58875,0.30558,0,0.26222
0.22921,0.54014,0.71853,0,0.15176
0.19335,0.38845,0.98354,0,0.14822
0.63899,0.28021,0.32318,0,0.15003
0.31556,0.78512,0.10285,0,0.0018826
0.69848,0.38231,0,0,0
0,0.86556,0.8667,0,0.0054188
0.27161,0.80274,0.22855,0,0.15576
0.64437,0.32974,0.46436,0,0.0059422
0.13884,0.88637,0.30258,0,0
0.61129,0.41729,0.18071,0,0.12437
0.54133,0,0.90533,0,0.0046956
0.44281,0.691,0.019352,0,0
0.515,0.35249,0.60471,0,0.11641
0.12614,0.73447,0.66417,0,2.9181e-05
0.80779,0.13686,0.32764,0,0.12679
0.36125,0.43648,0.61697,0,0
0.23979,0.71461,0.34886,0,0.12568
0.26829,0.68284,0.50112,0,0.20219
0.63396,0.46035,0,0,0
0.54215,0,0.87283,0,0.26788
0.28583,0.80296,0.22807,0,0.26894
0.75823,0.27558,0.088702,0,0
