0.00031345,0.0070978,1.6533,152.58,152.58
0.0013766,0.0042743,1.5298,70.201,70.201
0.47346,0.14117,0.86946,0.47107,0.47107
0.041956,1.5741,1.4644,139.03,139.03
0.0005254,0.53052,0.85904,0.22134,0.22134
0.047116,1.5268,0.011205,69.104,69.104
0.00015144,0.71389,0.70433,0.064505,0.064505
0.043411,0.88309,0.46924,0.31144,0.31144
8.7119,0.038863,1.3939,107.76,107.76
0.6638,0.022361,0.74759,0.49515,0.49515
9.1168,1.3823,0.0065514,113.28,113.28
5.7941,1.7797e-05,5.2479e-05,35.969,35.969
3.9724,0.57303,1.6056,131.5,131.5
1.5696,0.20591,1.3242,19.715,19.715
3.4923,1.5913,0.48207,118.31,118.31
2.2859,0.84566,1.358,27.945,27.945
2.1964,1.36,0.7551,27.797,27.797
1.6035,1.325,0.21158,20.186,20.186
11.928,0.60984,0.8368,148.36,148.36
4.1366,0.21088,0.90011,19.283,19.283
4.2131,0.58587,0.55313,19.626,19.626
3.9815,0.98785,0.20203,18.728,18.728
2.5736,0.081352,0.2255,7.4508,7.4508
2.531,0.20747,0.075616,7.2751,7.2751
1.8541,0.041818,0.040787,3.8856,3.8856
