0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8769
6.7397e-06,4.714e-07,3.3043e-06,0.00053722,8.87e-06,4.0867e-05,6.1399e-05,0,0,0,6.2386e-06,1.2045e-09,0.010571,0.56355,11.193
0,0,0,0,0,0,0,0,0,0,0,0,0,0.44941,0.83286
0,0,0,0,0,0,0,0,0,0,0,0,0.13345,0,9.5706
0,0,0,0,0,0,0,0,0,0,0,0,0.071872,0.25786,0.83292
0,0,0,0,0,0,0,0,0,0,0,0,0.1675,0,0.83294
0.00503,0,0.0035342,0,0.026794,1.9142e-06,0.0029036,0,0.00039009,0.0038243,0.013772,1.3996,0.13769,0.053309,0.87997
0.006183,0,0.0023666,0.0016395,0.012016,0.0018878,0.0016345,0,0.013651,1.9777e-06,0.010161,172.7,0.043249,0.31778,0.84026
0.00056463,3.3249e-10,3.1805e-05,0,0.015262,0.0013081,0.00026125,0.00017674,0.0006841,0.00010123,0.0047174,321.67,0.161,0.0012424,0.83387
0.0012937,0,0.0011374,0.00033188,0.04081,0,0,0.0040092,0,6.1613e-06,0.023791,527.34,0.13011,0.051949,0.84007
0.00237,0.00069966,0.0010068,0.00024282,0.0077674,0,4.7053e-05,6.174e-12,0.00010102,0.0017795,0.11109,1.597e-08,0.13566,0.050608,1.4617
0,0,0,0,0,0,0,0,0,0,0.80744,0,0,0.27803,0.83371
0,0,0,0,0,0,0,0,0,0,0.997,0,0.095249,0.00055267,0.83317
0.00017404,3.3074e-06,0.0037568,1.1665e-09,0.031994,0.00011678,7.0932e-05,2.9741e-05,2.5848e-06,4.6504e-06,0.055416,8.2068,0.13301,0.050567,0.8363
0,0,0,0,0,0,0,0,0,0,1.4634,3.4188e-05,0,0.00035663,0.83376
0.008614,0.0013771,0.0048226,0.0034433,0.01915,1.5502e-05,0.00052163,2.2994e-10,3.0622e-05,0.53867,0.0024601,0,0.14095,0.05333,0.89422
0.0046259,0,0.0019406,0.00045963,0.012121,0,0,0,0.00057841,48.991,0.0015482,0,0.047728,0.30818,0.83378
0.00038561,5.5943e-05,0.0004718,0,0.019984,0.0016257,0.00012818,0.00033665,0,90.227,0.0036235,0,0.15773,0.0012664,0.83419
0.0057501,3.1081e-05,0.0035078,0,0.02732,0.0002316,0.0032239,0,0.00042457,0.14085,0.013998,0.47921,0.13771,0.053113,0.83476
0.00016861,9.9817e-08,0.001074,4.2286e-06,0.048081,0.0001003,0.003678,0,5.3771e-06,2.9059,0.073981,0.00064389,0.12806,0.046434,0.83465
0.0089326,0,0.0080387,0,0.047085,3.2091e-05,0.00092318,0.00055441,0.00076599,146.82,0.0035322,0,0.12602,0.053234,0.83444
0.0034264,3.9759e-05,0.0016561,4.066e-05,0.0099163,0,0.00035226,2.9463e-07,0.18881,0.004142,0.0089551,2.0716e-06,0.14191,0.050824,1.0199
0,0,0,0,0,0,0,0,4.8789,0,3.7924e-06,0.0004017,0.00028044,0.27093,0.83327
0,0,0,0,0,0,0,0,6.0297,0,2.521e-07,0.00045316,0.093041,0,0.83307
0.0096795,0.0017559,0.00010296,8.5004e-05,0.032307,0,0.00033228,3.6182e-07,0.053529,8.6746e-13,0.014306,1.51,0.13567,0.051547,0.83375
0,0,0,0,0,0,0,0,6.2034,0,0.99586,0,0.0018894,0.00057892,0.83692
0.0077715,5.018e-07,0.0031077,0,0.032486,0,0.0013893,2.0723e-07,0.074411,0.65748,0.012692,0,0.13498,0.053104,0.83385
0,0,0,0,0,0,0,0,10.164,0.00012093,0,3.8795e-05,3.741e-05,0,0.83355
0.0025227,1.5998e-05,0.0014409,1.4559e-05,0.036286,0,7.3949e-06,0.66832,7.7462e-05,0,0.01288,2.9151e-07,0.13497,0.052733,0.87228
0.0019016,0.00078161,0.001929,0.00030711,0.0053699,1.0067e-06,0.00050131,111.08,0.0083907,0,1.399e-05,7.2783e-07,0.045745,0.32221,0.83381
0.0023131,0.0010547,1.1334e-06,0.0002176,0.0076416,0,1.8172e-05,209.03,0.00035135,0,0.0013404,0,0.16399,0.00029842,0.83401
0,0,0.0012784,0,0.0066178,9.6759e-05,2.7905e-08,0.36256,0.00017698,1.3803e-09,0.0047535,0.57602,0.14494,0.054238,0.83376
0.0090251,0.00017968,0.0061956,0.0051237,0.026217,3.7743e-08,0.00026248,2.9134,8.0334e-05,0.0015634,0.040453,9.4399e-12,0.1347,0.053496,0.83415
0.0082701,0.0001582,0.0062211,0,0.032751,1.6902e-05,0.00077988,0.41553,0.0006862,0.18282,0.0041287,0,0.13904,0.046752,0.84168
0.0013967,0.00068931,0,1.095e-08,0.03808,0,1.1396e-06,0.66416,0.038776,0,0.014407,0,0.13458,0.051461,0.83419
0.00080668,5.8204e-05,0.00059629,0,0.02869,0,7.9226e-05,340.13,0.005721,0,0.024738,3.2285e-07,0.13337,0.051525,0.83438
0,0,0,0,0.01356,4.4096e-12,0.17637,1.7669e-07,4.6496e-07,0,0.0033524,0,0.14024,0.053416,1.0657
0,0,0,0,0,0,3.7614,6.6667e-05,0.00035558,0,0,0,4.6291e-05,0.2746,0.83405
0,0,0,0,0,0,4.4057,2.398e-07,5.5785e-08,0,0,0.00065238,0.090268,0.00042556,0.83317
0.0060141,0.0028755,0.0048991,5.9791e-05,0.036047,2.7385e-06,0.04392,0,0,0,0.0049819,1.7146,0.13518,0.051922,0.83491
0,0,0,0,0,0,5.3631,0.00030643,6.9366e-05,0.00038551,1.1388,0.0052985,0,0,0.83705
0.0053287,0,0.0050414,1.4531e-06,0.034269,0,0.082888,1.2115e-08,0.00012368,0.91316,0.0049155,4.2508e-08,0.13462,0.053568,0.83769
0.0012535,6.3554e-05,0.0010464,0,0.0046044,0,0.21444,0,0.29085,0.00028193,0.012244,1.1062e-06,0.13783,0.052133,0.83427
0.005634,0.00093969,0.0047078,0,0.03364,1.3179e-05,0.044528,1.0794,0.0012705,7.7013e-07,0.01392,0,0.13457,0.053458,0.83411
0,0,0,0,0,0,8.2547,0.0001628,0,0,0,0,0.00017199,5.9344e-06,0.83312
0.0059753,7.2939e-05,0.0036135,7.0733e-05,0.017445,0.73809,0.0010482,0,3.849e-06,2.924e-05,0.0091897,0,0.14113,0.05351,0.87903
0.00026845,0.0014269,0.00019148,0.0017394,0.0087558,104.53,0.00081834,0,0.00029674,2.0573e-09,0,0,0.035266,0.34782,0.83425
0.0032185,0,0.0013775,2.2708e-05,0.014817,171.26,0.00054755,3.0948e-07,4.0179e-05,0.00045249,0.0074362,0,0.16143,0,0.83398
0.011339,0,0.0072909,0,0.035101,0.33633,0.0043398,0.0017088,0.0012221,0.00022434,0.016144,0.63484,0.13456,0.053116,0.83456
0.00057979,0,0.00043043,1.1105e-05,0.044606,8.1304,0.002071,1.4e-05,0.0041556,0.00083282,0.081549,0,0.12577,0.053667,0.83643
0.011157,0.00082781,0.010393,0,0.035013,0.2781,0.00017158,0.0070841,8.3706e-05,0.1571,0.0155,0,0.13472,0.053316,0.83428
