0,0,0,2.8631,4.1263
0.10106,0.28399,0.57811,0.86757,0.084093
0.10113,0.28309,0.57424,0.86454,0.097979
0.10113,0.28309,0.57424,0.86454,0.097979
0.10113,0.28309,0.57424,0.86454,0.097979
0.10106,0.28399,0.57811,0.86757,0.084093
0.10113,0.28309,0.57424,0.86454,0.097979
0.10106,0.28399,0.57811,0.86757,0.084093
0.10098,0.28377,0.57781,0.86716,0.086464
0.10096,0.2837,0.57767,0.86695,0.087405
0.10088,0.28352,0.57729,0.86637,0.09004
0.10092,0.28353,0.57414,0.86445,0.098401
0,0.52637,0.43274,0.4445,2.4059
0.10113,0.28309,0.57424,0.86456,0.097979
0.10096,0.2837,0.57767,0.86695,0.087405
0,0,1.7629,0.59795,2.5639
0.10094,0.28365,0.57758,0.86729,0.087405
0,0.60044,0.0928,1.9527,1.352
0,0,1.604,2.2335,0.11757
0,0.82133,0.42939,0.73155,1.2229
0.10092,0.28353,0.57414,0.86445,0.098401
0.10098,0.28377,0.57781,0.86716,0.086464
0,0.52103,0.14658,0.17566,4.1263
0.10087,0.28344,0.57717,0.86619,0.090843
0,0,0.96508,3.287,0.10596
0.073616,0.20657,0.0928,1.9527,1.352
0.10063,0.28273,0.42939,0.73155,1.2229
0.10079,0.28372,0.57729,0.86637,0.09004
0.10079,0.28372,0.57729,0.86637,0.09004
0.052683,0.14903,1.2499,0.75588,0.090906
0.10094,0.28364,0.57756,0.86736,0.087405
0.026923,0.34253,1.6795,0.060294,1.2333
0.10096,0.28372,0.57771,0.8668,0.087405
0,3.1616,0.032482,0.010868,0.090359
0.064111,0.22022,0.30532,1.8578,0.098339
0.10259,1.3075,0.16733,0.12783,0.091362
0.24679,0.015143,0.74884,0.08589,2.3901
0.061437,0.17216,0.3913,0.53146,2.4235
0,0,2.3025,1.4514,0.092413
0.22815,0.096046,0.14308,0.46448,2.4015
0,0.53435,0.75714,0.029357,3.5625
0.10102,0.28436,0.57534,0.86626,0.09004
0,0.6978,1.9315,0.049219,0.090365
0,0,1.36,0.19939,4.1263
0.101,0.28376,0.57737,0.86695,0.087405
0.2954,0.021075,0.21862,0.17386,3.6939
0.10097,0.28373,0.57775,0.86669,0.087405
0,0,2.5796,0.18146,2.4015
0,0,0,3.8192,3.8191
0,1.0279,0.15518,0.089412,3.5678
0.081329,0.072442,0.54959,0.2389,3.7049
0.10097,0.28373,0.57775,0.86669,0.087405
0.10098,0.28376,0.5778,0.86715,0.086536
0,1.0985,1.0476,0.13415,0.10641
0,0.58608,0.30532,1.8578,0.098339
0,0,0,7.1685,0.38532
0.10079,0.28372,0.57729,0.86637,0.09004
0.19704,1.6724,0.11364,0.14693,0.22863
0,0,2.9927,0.87047,0.097979
0,0,0,4.7404,2.3985
0.27581,0.40895,0.14688,1.9652,0.24317
0,1.6712,0.31946,0.28784,0.087643
0.60183,0.090468,0.05785,0.37811,1.352
0.10098,0.28377,0.57781,0.86716,0.086464
0.10116,0.28428,0.5756,0.86665,0.088251
0.38748,0.27293,0.017797,0.089851,2.3985
0.051837,0.085263,0.12088,3.22,0.21748
1.2818,0.019471,0.024978,0.073437,0.096072
0,1.3383,0.20683,0.2214,1.9901
0,0,0,0,10
0,2.0484,0.10501,0.32778,0.095382
0.25631,0.37321,0.14309,1.7394,1.4468
0.55097,0.033808,0.16635,0.036907,2.3885
0.10125,0.28452,0.5761,0.86546,0.087405
0,0,4.8567,0.065526,0.11791
0,0.86811,1.23,0.051101,1.266
0.21626,0.0011602,0.03787,3.2896,0.1026
0,2.4843,0.074862,0.13401,0.11125
0.3405,0.14294,0.21248,0.86736,0.087405
0,0,2.0864,0.17272,3.6939
0.10094,0.28365,0.57758,0.86729,0.087405
0.054059,0.054059,0.90441,2.9503,1.3021
0,0,3.1378,0.43278,1.3597
0.27797,0.1593,0.79487,0.26654,0.090843
0.27534,0.050057,1.483,0.55225,0.1124
0,0.46535,0.03787,3.2896,0.1026
0.10096,0.2837,0.57769,0.86697,0.08731
0.61821,0.41999,0.29329,0.25537,1.7309
0.62052,0.0033184,0.068041,0.017213,3.8191
0,0,3.8356,0.17052,1.2286
0,2.3183,0.11815,0.032299,1.1457
0.10125,0.28452,0.5761,0.86546,0.087405
0.55439,0.31755,0.067823,0.26654,0.090843
0.2778,0.1592,0.79376,0.26629,0.094538
0,0.85227,0.12672,0.48467,2.4333
0.4619,0.028342,0.14187,0.031041,3.6182
0.064043,0.21999,0.305,1.8558,0.10279
0,1.3935,0.071015,0.032522,3.4212
0.20207,0.56785,0.04823,0.86546,0.087405
0.055524,1.388,0.77651,0.094605,1.2806
0,0,3.5534,0.4901,0.17329
0,1.77,0.010363,0.080353,2.4053
0.37778,0.84818,0.095195,0.29671,0.14454
0,0,4.0869,0.28986,0.08731
0.5059,0.048224,0.95805,0.047937,0.086464
0.79118,0.075578,0.19152,0.14065,0.11125
