0,0,0,0,0,87.649,0.0079963,0.3978,0.010041,0
4.1459,0,0.083899,55.153,0.18806,0,8.4717e-05,40.477,0.21255,282.28
0,0,0,15619,0.012358,2.4444e-05,0,11.959,0.041504,3214
4.9601,614.71,3.8053,0,0.025538,29.67,0.00097056,2.415,0.032749,2339.5
0,1214.2,3.4682,11.255,6.2302,0.12863,0,0.58054,0.09802,1924.2
0,0,0,0,0,182.08,3.4704,0,5.0604,517.02
3.5023e-08,0.52663,8.1879e-06,47.276,0.24727,252.6,0.00010028,0.013782,7.5189,2239.9
0,0,0,0,0,1390.8,0,0,2.2409,418.51
4.6918,1400.2,3.3971,24.059,2.8655e-07,0.022479,0.056124,0.24117,2.7433,3433.4
0.10414,19228,4.1188,0,0,0,0,0.046596,0.044426,2121.5
0.049898,0.53794,0,5.9676,0,310.48,0,7.0364,5.114,0
9.8524,0,0.025075,14.156,0,0.062459,3.1596,7.7023,0,339.97
0.0038339,194.79,0.012588,24314,0.14544,0,3.472,0.0025896,2.6873,2192.8
0.04661,6.4716,6.4277,2478.7,0.09046,0.0048422,3.1398,4.6865,0.00069243,851.85
8.9578,1648.8,0.041285,18.14,0.17688,0,0.00076632,2.35,0.10063,1.7277e+05
0,0,0,0,0.24038,557.14,3.0041,0,0,240.62
4.5168,130.89,0.11223,16.959,0.0075666,1053,0,0,0,1.9088e+05
5.1879,2112.5,3.9351,0.17858,0.0028083,0,0.019756,0.40852,5.4148,1375.7
0.0036459,164.06,3.4562,4223.5,0.016117,0.0054231,0.0054699,0.019414,2.5783,3750.2
0,0,0,0,13.661,0,3.391,0,0,79388
7.051,15807,0.00037414,199.78,0,11.199,0.013154,1.0094,0.0058385,23.941
0.00011563,9.4584,0.18913,17760,0.0016569,0.0037837,0.078449,0.018398,2.2511,7247.9
0.021394,16209,3.7087,19.319,0,1.8577,0.0038142,3.0093e-05,2.6237,3852
0,0,3.3503,3.4657,1.5439e-05,5.1006e-07,0.024696,0.83073,7.219,5141.6
0,0,0,15582,0.017731,0.010159,1.4226e-05,0.38117,8.1253,305.23
0.0089242,3497.5,3.2521,7.9637,0.29127,0,0.0013961,0.0036115,0.00075465,6405.6
0,0,3.5501,17046,6.16,0.030136,9.063e-05,15.011,0.09694,1466.1
0.045725,123.35,4.7416,36350,0.1107,2.4925,3.616,0.023415,0.09527,21.893
3.801,0,0.027994,70.169,0,0,0.015176,0.099456,2.6981,282.43
0.27782,26202,0,595.07,0.033051,0.011555,0.018868,3.4631,5.3094,1193
3.994,1807.9,3.9548,0,0,2.5908,0,0.36407,0,85477
0,0,0,31492,0.1557,20.013,0.21875,0,0.075233,1995.5
0,13186,0.00086648,0,0.17664,0,1.8059,0.11436,5.0338,0
4.5021,76.953,0,0,0.052996,0.0061061,3.8076,4.7421,4.6635,1170.9
0.24323,17150,7.8035,0,0.018724,0,0.034472,0.00019278,0.072169,2289.1
4.2324,0,0.28996,18130,0.49963,30.705,0.084938,1.8557,2.6573,0
4.7641,196.89,0.13697,15767,0.16965,0.065692,0,0,0,3701
9.3078e-05,7.8001,4.1398e-07,17517,0.0003893,0.050789,6.5243,0.18019,0.029284,27297
4.8935,79.252,0,0,0.16406,0.00018117,3.4277,0.16577,0,4558.6
0,0,0,0,0,49185,3.521,0,0.0026579,1.0488e+05
0,0,0,0,8.095,0.00010043,2.8585,8.1488,0.13255,568.22
0.082241,60149,0.094268,0.16728,0.0050356,0.05691,0,0.050711,2.4532,336.02
4.1667,250.68,0,33619,0.30631,0.17537,3.3729,0.022056,0.10134,0.55952
0.25166,379.34,0.03273,0,6.3339,0.084217,0.00087171,0.061306,0.0060401,99005
0.069001,15366,0,19176,0.16104,20.772,0.25692,0,4.9396,288.49
6.4369,4158.3,0.19593,0.19531,0.0025503,3.2731e-06,0.020272,4.8823,5.1442,810.67
3.9483,5616.2,0.013081,2510.9,0,0,0.00085726,0,2.4546,86290
0,0,0,19563,0.25788,2.2757,6.8442,14.99,2.8741,0
9.3409,14424,0.94931,9.9678,0,0.50482,3.3931,9.245,0.091172,1976.2
0.016661,27.238,4.2986,635.91,0.00017769,0.0054791,6.2143,5.4188,0,839.5
0.29692,30932,7.6686,0,0,0.013093,0.031767,0.55932,0.071038,1852.9
8.7073,892.62,0,144.99,0.013344,0.010782,0.018569,7.1153,2.4832,0
0.032537,32013,4.021,3492,0.026868,0,0.032631,0.76186,2.1682,413.38
8.5767,0,4.6015,2987,0,16.289,0,9.9813,0,0
0.02386,23882,3.5009,3554.9,0.02341,0.00053186,0.075863,0.044209,5.0411,418.98
5.0738,3329.9,7.0201,761.8,0,0.014464,0.0062899,0,2.9288,4143.9
0.466,27102,0,0.050143,0.01167,0.007666,0.0099004,0,2.4218,2482.7
0,0,0,0,8.2689,4.9414,0,0.00063471,0,0
1.4875,4014.7,0.0436,14230,6.1946,0.014602,3.0144,0.2819,0.10198,13.029
0,0,6.6523,47.544,0.038081,14.931,0.051164,1.7674,0.31138,2554.8
0.0028674,779.23,3.6456,24.606,7.6739,0.0023163,3.5526,1.5985,0.016973,545.39
0.0052077,812.65,10.931,0,0.0037908,0.40695,7.0865e-05,0,2.3057,0
0,0,10.096,230.54,0,0.0094042,0.050605,0.014793,0.038419,3634.9
0.46245,13190,0,0.067199,0.038069,2.5363e-06,0.081054,0,2.5797,2166.9
0.064893,3.5493,0,35154,0,0,0,13.274,2.7942,2968.6
3.732,1787.5,0.6632,22631,0,0.015735,8.9832e-05,0,4.8363,1200.5
0,0,0,37228,0.010437,0,0,10.77,4.914,4195.7
12.757,627.89,0,842.72,0,0.00099979,0.0050457,0,2.1407,2322.9
